fecha,autor,pais,medio,titulo,cuerpo,url
2022-10-19 19:26,Said Betanzos,México,Milenio,Motín en Tijuana fue para exigir definición de situación migratoria: Gobierno de BC,"La exigencia para definir su situación migratoria en el país es lo que provocó el disturbio de venezolanos retornados a México en las instalaciones del Instituto Nacional de Migración (INM) de Tijuana, informó el secretario General de Gobierno, Catalino Zavala Márquez. El funcionario detalló que el hecho se presentó a las 20:00 horas y estuvieron involucrados alrededor de 250 migrantes de esa nación. Proceso en el que están, dijo, para que puedan transitar libremente en el país con un permiso por 30 días. Por su parte, la gobernadora de Baja California , Marina del Pilar Ávila Olmeda, detalló que la Fuerza Estatal fue la primera institución en llegar, y con el apoyo de diversas instituciones de seguridad lograron controlar los disturbios. Actualmente son 650 los venezolanos que han sido retornados a Tijuana desde el jueves pasado. ledz",https://www.milenio.com/estados/motin-inm-exigir-definicion-situacion-migratoria-bc
2022-10-19 16:59,César Velázquez,México,Milenio,"Refugio de CdMx, saturado tras recibir a migrantes venezolanos","Tras el incremento de migrantes de varias nacionalidades sobre todo venezolanos, l a Comisión Mexicana de Ayuda a Refugiados ( COMAR), ha instalado un área provisional en la Casa de Acogida, Formación y Empoderamiento de la mujer internacional y Familias Migrantes y Refugiados (CAFEMIN), mismo que ya rebasó su capacidad. En información proporcionada por un ciudadano venezolano, refiere que la capacidad de atención es para aproximadamente 70 personas, pero han hecho un esfuerzo para recibir por lo menos entre 350 y 400 migrantes venezolanos. Él se encuentra albergado desde el pasado lunes en la CAFEMIN y pese a la cantidad de personas que rebasa lo programado, asegura que todo está bien organizado.    Pese a ello, la distribución de los dormitorios dónde se han puesto colchonetas para agrandar los espacios, recibir alimentos y para el uso del sanitario están debidamente coordinadas y organizados. MILENIO hizo un recorrido al exterior de las inmediaciones de CAFEMIN , donde constató que migrantes salen a caminar o a tomar un refresco para no permanecer por tiempos prolongados en las instalaciones, se sientan en las banquetas o se recargan en las paredes de las casas aledañas. La dirección de la CAFEMIN informó que en el transcurso de la tarde darán a conocer cual es la situación que guarda el espacio, la atención y ayuda a migrantes.  HCM",https://www.milenio.com/politica/comunidad/refugio-cdmx-satura-instalaciones-recibir-migrantes-venezolanos
2022-10-19 11:02,Ángel Hernández,México,Milenio,"Con frustración y frío, migrantes venezolanos mantienen su esperanza de entrar a EU","José Leal está atrapado en Ciudad Juárez. Fue uno de los cerca de mil 400 migrantes venezolanos que fueron retornados desde Estados Unidos en los primeros siete días de operación del nuevo acuerdo migratorio para regular el tránsito de los ciudadanos de ese país, con el cual ahora deberán solicitar asilo o permiso de empleo a través de internet, en lugar de presentarse físicamente a la frontera sur de Estados Unidos. José está en Juárez y lo último que supo de su esposa era que seguía en detención migratoria en El Paso, Texas. No sabe qué hacer ni qué esperar de las autoridades estadunidenses , que en un inicio estaban tomando bajo su custodia a todos los venezolanos que huyen de la crisis económica y humanitaria que vive su país. Junto a cerca de 300 migrantes acampa afuera del Consejo Estatal de Población , el órgano local que tiene en sus manos gestionar la migración en Chihuahua. No tienen recursos, fuerzas ni la intención de regresar a Venezuela o de solicitar refugio en México. Su esperanza, como la de muchos otros, se mantiene del otro lado del Río Bravo. Varios venezolanos están comenzando a perder la paciencia. No tienen dinero, ni un empleo para sobrevivir en Ciudad Juárez. Dependen de la ropa o la comida que organizaciones y la sociedad civil les entrega. Los albergues, uno federal, uno estatal, otro municipal y cerca de 15 que forman parte de una red de organizaciones ciudadanas, que ya estaban a su máxima capacidad antes del acuerdo, están rebasados. Fuentes al interior del Instituto Nacional de Migración comentaron a MILENIO que diariamente llegan cerca de 200 venezolanos a México retornados desde Estados Unidos, mil 400 en su primera semana de operación. Pero a ellos ahora se han sumado sus paisanos que vienen del sur, migrantes que llevan, según explican, cerca de un mes de haber emprendido su travesía con miras al sueño americano. Ellos también esperan que los estadunidenses vuelvan a tenderles la mano. Como José Tezada, a quien el acuerdo lo tomó por sorpresa a mitad de su camino hacia Texas: “Nos encontramos esto, inesperadamente, de que llegamos aquí, a la frontera, y lanzaron el procedimiento de la noche a la mañana. (…) Ahora nos quieren devolver a su país. Tenemos la fe puesta en Dios para que nos den la oportunidad de seguir nuestro camino, nuestro destino. Que se ponga la mano en el corazón el presidente de Estados Unidos”, agregó. LP",https://www.milenio.com/politica/comunidad/migrantes-venezolanos-esperan-entrar-eu-cd-juarez
2022-10-18 19:59,Milenio Digital,México,Milenio,"En Oaxaca, alcalde de Tapanatepec pide desahogar flujo de migrantes","Humberto López Parrazales, alcalde de Tapanatepec , en el estado de Oaxaca, aseguró que tras la notificación del gobierno de Estados Unidos sobre migrantes venezolanos , han arribado cientos de extranjeros al municipio, por lo que pidió que se desahogue el flujo. En entrevista para MILENIO Televisión , el alcalde aseguró que debido al alto flujo de migrantes en el municipio, el INM ha tomado la decisión de colocar un sello en el papel migratorio, el cual indica que el trámite sólo el válido en la entidad emisora, en este caso Oaxaca . Asimismo, mencionó que el municipio de Tapanatepec está apunto de entra en crisis o colapso por la falta de servicios, por la acumulación de basura o servicio de agua potable. Por lo que pidió al gobierno del estado de Oaxaca que se atienda este fenómeno migratorio, para que se pueda desahogar, ""queremos que se busque una válvula para que Tapanatepec no colapse "". ​ ledz",https://www.milenio.com/estados/oaxaca-alcalde-tapanatepec-pide-desahogar-flujo-migrantes
2022-10-18 01:52,Ángel Hernández,México,Milenio,"En incertidumbre, migrantes venezolanos llegan a CdMx desde ambas fronteras del país","El 12 de octubre , las autoridades migratorias estadunidenses comenzaron a retornar a México a venezolanos que habían llegado a ese país para solicitar asilo o permiso laboral bajo un nuevo acuerdo para regular el tránsito de personas hacia ese país a través de una solicitud en línea. Sin explicarles nada, un centenar de ellos fue llevado a Matamoros , Tamaulipas el fin de semana para después ser colocados en autobuses que los trajeron a la Ciudad de México, donde los dejaron a su suerte. De acuerdo con sus testimonios, tuvieron que caminar varias horas de la Central de Autobuses del Norte a las oficinas de la Comisión Mexicana de Ayuda a Refugiados ( Comar), donde tampoco tienen certeza de qué sucederá con ellos. Al mismo tiempo, los migrantes que se encontraban en camino hacia desde el sur se encontraron con la noticia de que no podrían cruzar hacia Estados Unidos a través de la frontera, a menos de que quisieran perder la oportunidad de ser elegibles para tener una oportunidad de cumplir su sueño americano. Óscar Marques llegó a México hace 15 días. Logró cruzar a Estados Unidos por Ciudad Juárez, Chihuahua, donde comenzó su proceso de solicitud de asilo: Bajo la custodia de autoridades fronterizas estadunidenses, pasó por al menos seis albergues de Texas, hasta que el fin de semana los regresaron a Matamoros sin mediar palabra. Los subieron a un autobús con rumbo a la Ciudad de México, donde por sus medios, lograron llegar a las oficinas de la Comisión Mexicana de ayuda a Refugiados. Sus playeras blancas, pantalones azules y sandalias blancas o naranja los delatan. La mayoría aún conserva estas prendas que las autoridades fronterizas de Estados Unidos les dieron mientras los tuvieron en centros de detención de migrantes. ""El chofer del autobús nos dijo que preguntáramos donde estaba Comar. Llegamos a las 05:00 horas a la terminal, y acá llegamos como a las 10:00"", dijo a MILENIO uno de sus compañeros. En la capital no tienen muy claro lo que harán. La solicitud en línea con el fin de ser elegibles para trabajar o recibir asilo en Estados Unidos les pide tener un pasaporte, que en Venezuela cuesta entre 700 y mil 500 dólares y un familiar o patrocinador local. Por el momento analizarán la oportunidad de solicitar refugio en México; sin embargo, reprochan la falta de transparencia de las autoridades: ""de Estados Unidos nos sacaron engañados, prácticamente presos, porque duramos como cinco días sin bañarnos, sin cepillarnos, sin nada"", dijo otro migrante bajo condición de anonimato. En la Comar, se encontraron con sus paisanos que vienen del sur. Los que se enteraron del acuerdo migratorio entre México y Estados Unidos que los involucra, a la mitad de su viaje por territorio mexicano. Jonque Franco era un paramédico en Venezuela, asignado a una Unidad de Cuidados Intensivos, pero los diez dólares que ganaba al mes lo impulsaron a buscar otra oportunidad en Estados Unidos para mantener a su familia. En México, lo trataron como pelota de ping-pong. Logró llegar a Ciudad Juárez, Chihuahua, pero lo detuvieron agentes del INM. Después lo trasladaron a una estación migratoria en Janos. De ahí, lo movieron a la Ciudad de México y después a Tapachula, Chiapas. Actualmente está en la capital del país buscando una solicitud al ultimátum que le dio el gobierno mexicano el 29 de septiembre para que pasados 15 días abandonara México. Está entre la espada y la pared, porque tampoco puede trasladarse a la frontera con Estados Unidos o perdería la posibilidad de ser elegible para solicitar asilo. Davidson León, también de Venezuela, entró a México el sábado 8 de octubre, a San Pedro Sula, Chiapas, para tener permiso de movilidad por México. Logró llegar a la Ciudad de México, donde ahora no sabe qué hacer: ""Estamos en shock con la noticia de que ya no vamos a entrar a Estados Unidos, queremos alguna ayuda, una solución. Fue sin previo aviso, cerraron la frontera ahí mismo, no dieron detalles de nada."" JLMR",https://www.milenio.com/politica/migrantes-venezolanos-llegan-cdmx-ambas-fronteras
2022-10-17 20:24,Said Betanzos,México,Milenio,"En Tijuana, migrantes venezolanos protestan por retorno de EU a México","Migrantes venezolanos y activistas protestaron en Tijuana con la quema de piñatas de los secretarios de Relaciones Exteriores de México, y de Estado de Estados Unidos, Marcelo Ebrard, y Anthony Blinken, respectivamente, en rechazo al Título 42. Ocurrió afuera de las oficinas de la delegación de la SRE en la ciudad de Baja California, en donde además dieron una conferencia de prensa. Para Sergio Tama i, director Hotel del Migrante en Mexicali , es una burla el que ahora el gobierno de Joe Biden pida a venezolanos tener a un patrocinador si quieren vivir en la Unión Americana. José María García Lara, director del albergue Juventud 2000, consideró que con ese acuerdo ya se ocasionó una crisis migratoria y está puede salirse de control. Primero, porque los albergues están rebasados y los gobiernos no tiene recursos económicos para atender a los extranjeros. Por su parte el activista y defensor de Derechos Humanos, José Luis Pérez Canchola , recalcó que si el gobierno federal desatiende a los migrantes aumenta el negocio ilegal y los delitos, sobre todo el tráfico de personas y los secuestros. Y es que los venezolanos no quieren irse al Centro Integrador del Migrante (CIM) y optan por esperar en refugios .  DMZ",https://www.milenio.com/estados/tijuana-migrantes-venezolanos-protestan-retorno-eu-mexico
2022-10-17 15:36,Antonio López,México,Milenio,Migrantes venezolanos varados en Sonora piden ayuda para volver a casa,"Un nutrido grupo de venezolanos varados en Sonora pidieron la intervención de las autoridades luego de haber sido deportados de Estados Unidos por la entrada en vigor de un nuevo proceso, que impide la expedición de visas humanitarias a quien transite ilegalmente por territorio mexicano. Son alrededor de 20 ciudadanos quienes ingresaron al país vecino el 11 de octubre; sin embargo, fueron deportados por la frontera norte de México, quedando a la deriva. Nelson Contreras, uno de los integrantes de la comitiva, detalló que fueron deportados por Nogales , posteriormente fueron detenidos en el Instituto Nacional de Migración de Hermosillo (INM) , en donde les dieron un lapso de siete días para abandonar el país por sus propios medios. experiencia de Vida inolvidable ????????????   Jesús Rivas, un hombre con discapacidad , vivió una travesía para llegar a los Estados Unidos, atravesando canales, selvas, desiertos y enormes territorios sin población, a fin de poder lograr el sueño americano, sin embargo la deportación ha truncado sus planes. Camila, una joven de 20 años, indicó que además fueron despojados de todas sus pertenencias. El Consulado de Estados Unidos en Hermosillo emitió un mensaje en el que aclara que por disposición oficial, serán devueltos de territorio estadunidense.  DMZ ​",https://www.milenio.com/policia/sonora-migrantes-venezolanos-piden-ayuda
2022-10-16 19:13,Editorial Milenio,México,Milenio,Autoridades envían a CdMx a migrantes venezolanos expulsados de EU,"En un intento por aliviar la presión sobre la frontera norte ante la gran cantidad de migrantes expulsados de Estados Unidos, las autoridades mexicanas iniciaron el traslado a la Ciudad de México de cerca de un centenar de venezolanos. Las autoridades migratorias mexicanas embarcaron en dos autobuses a un primer grupo de venezolanos, que fue expulsado el jueves de Estados Unidos, y los trasladó desde la ciudad fronteriza de Matamoros, Tamaulipas, hasta la sede de la Comisión Mexicana de Ayuda a Refugiados (Comar), en el centro de la capital mexicana. Sin alimentos y ninguna protección para el frío, y totalmente desorientados, fueron dejados el sábado cerca de un centenar de venezolanos frente a las puertas de la Comar, la cual no labora durante el fin de semana. Rodeado de sus compañeros de viaje, algunos de cuales comían desesperados unos panes que les regalaron venezolanos residentes en México, Acevedo reconoció que tras dejar hace dos meses su familia y hogar en el estado venezolano de Anzoátegui y vender su motocicleta, el cual era su único bien, ahora su destino es incierto. “Me vine para cumplir un sueño americano, y se me ha convertido en una pesadilla”, indicó el venezolano al relatar que se quedó sin dinero debido a que todos sus ahorros, unos cuatro mil 500 dólares, se los dejó a varios traficantes de migrantes y funcionarios en su recorrido desde Colombia, pasando por Panamá, Costa Rica, Nicaragua, Honduras y Guatemala, hasta la frontera norte de México, y perdió su único documento de identificación al entregarlo a las autoridades estadunidenses cuando fue detenido a finales de septiembre al ingresar ilegalmente por el estado de Texas. “Queremos una respuesta lógica … no somos unos animales, unos perros”, señaló Acevedo al quejarse de la decisión que tomaron las autoridades estadunidenses de expulsar hacia México a cientos de migrantes luego que el gobierno de Joe Biden anunció a mediados de semana que aceptará hasta 24 mil venezolanos que se registren previamente en un programa, tengan un patrocinador en el país y lleguen por vía aérea. Las autoridades estadunidenses acordaron además que devolverán a los que crucen la frontera ilegalmente desde México, una cifra que superó las 33 mil personas solo en septiembre. Pese a las nuevas restricciones de Washington, Acevedo aseguró que no tiene planes de volver a Venezuela y seguirá insistiendo en ir a Estados Unidos. “Queremos que nuestra voz se escuche porque todos nuestros derechos fueron burlados”, agregó. Vestido con una camiseta de algodón y un pantalón deportivo, que le dieron las autoridades estadunidenses durante los seis días que estuvo detenido en cinco retenes, donde aseguró que durmió en el piso, Enmanuel Colombo, un migrante venezolano de 34 años, afirmó que “a Venezuela no puedo volver porque en realidad quedé en cero, sin ningún trabajo ni manera de ejercer mi profesión de mecánico industrial”. Colombo señaló que mientras realiza los trámites migratorios para volver a Estados Unidos buscará un empleo en México para enviarle dinero a su esposa y tres hijos que dejó en la localidad venezolana de Turmero, estado Aragua. “Necesito darle estabilidad a mi familia porque vendí mi casa para venirme a Estados Unidos, y los dejé en la calle”, precisó. Poco antes del anochecer, autoridades mexicanas se presentaron en la Comar para trasladar al grupo de venezolanos a diferentes albergues de la Ciudad de México mientras esperan el inicio de sus trámites migratorios. Desde esta semana comenzaron a llegar de forma inmediata cientos de venezolanos por cinco puntos de la frontera —Tijuana, Nogales, Ciudad Juárez, Piedras Negras y Matamoros—, según confirmó la Organización Internacional para las Migraciones (OIM), l a agencia migratoria de Naciones Unidas. La venezolana se ha convertido repentinamente en la segunda nacionalidad más numerosa en llegar a la frontera con Estados Unidos, por detrás de la mexicana. Esto supone un duro desafío para Biden, quien no mantiene relación con Caracas, lo que hace que las deportaciones sean casi imposibles. Por eso, el gobierno optaba generalmente por liberarlos para que siguieran su proceso migratorio en territorio estadounidense. Desde el 2014 se inició un éxodo masivo de venezolanos que huían de la peor crisis política, económica y social que haya enfrentado el país en más de un siglo. De acuerdo a cifras de la ONU, hasta septiembre se habían contabilizado más de 7,1 millones de personas (alrededor de 20% de la población total) que han migrado de Venezuela en los últimos años. Aunque Venezuela salió el año pasado de un largo período de más cuatro años de hiperinflación, continúa sufriendo una de las mayores inflaciones del mundo. En los últimos meses el bolívar ha enfrentado devaluaciones de más de 30 por ciento frente al dólar, que es la moneda de mayor uso el país, lo que ha hundido el salario mínimo de los venezolanos alrededor de unos 16 dólares, profundizando las precarias condiciones de vida de los mayoritarios sectores pobres y reactivando la migración masiva. JLMR",https://www.milenio.com/politica/envian-cdmx-migrantes-venezolanos-expulsados-eu
2022-10-15 18:03,Editorial Milenio,México,Milenio,México advierte a migrantes venezolanos no formar caravanas tras nuevo plan fronterizo,"El gobierno mexicano instó a los migrantes venezolanos a no formar caravanas, señalando que quienes lo hagan dejarán de ser elegibles para ingresar a Estados Unidos bajo un nuevo esquema humanitario anunciado esta semana. ​ De acuerdo a un plan anunciado el miércoles, Washington permitirá el acceso a su territorio de 24 mil migrantes venezolanos por vía aérea y, al mismo tiempo, facilitaría que las autoridades estadunidenses expulsen a México a quienes sean capturados tratando de cruzar ilegalmente por tierra. La entidad señaló que estaría en comunicación permanente con las autoridades fronterizas de Estados Unidos. El plan es el intento más reciente para frenar el número récord de tránsitos ilegales en la frontera, en parte impulsado por un fuerte aumento de venezolanos que ingresan a México tratando de llegar a su país vecino. El viernes por la mañana se formó en el sur de México una caravana de varios cientos de migrantes , en su mayoría venezolanos. Aunque luego se dispersó, cientos más partieron el viernes por la noche en grupos más pequeños también con destino a Estados Unidos. ledz",https://www.milenio.com/estados/mexico-advierte-migrantes-venezolanos-formar-caravanas
2022-10-14 14:06,Milenio Digital,México,Milenio,Migrantes venezolanos bloquean puente internacional de Matamoros-Brownsville,"Un grupo de 200 migrantes Venezolanos se postraron cerca de las 8:00 de la mañana de este viernes en los accesos del puente Internacional Matamoros-Brownsville, con la intención de mostrar su descontento al haber sido deportados el pasado jueves 13 hacia el lado Mexicano. Autoridades americanas activaron de inmediato su filtro de seguridad, cerrando el paso definitivo hacia Estados Unidos, de los tres pasos fronterizos que hay en Matamoros, solo el puente Los Tomates quedó abierto para la exportación de productos. Cerca de las 13:20 horas, Gloria Chaves, jefa del Departamento Migratorio de la CBP, diálogo con un representante de los migrantes, al cual le explicó que de acuerdo a la nueva regularización federal que, con efecto inmediato, los venezolanos que ingresen a Estados Unidos sin autorización por zonas ubicadas entre los puertos de ingreso, serán devueltos a México, por lo que estás personas tienen que cumplir un reglamento el cual se basa en; que deberán contar con un patrocinador de respaldo financiero, pasar los filtros de evaluación biométrico de seguridad Nacional y estar vacunados. Fue cerca de las 13:40 horas que los 200 venezolanos abandonaron las instalaciones del puente internacional para emprender su camino hacia la ciudad de México, donde desde ahí iniciarán su proceso legal. De acuerdo con un comunicado, Estados Unidos y México estarán trabajando en operaciones contra organizaciones dedicadas al contrabando de personas. Estos operativos incluirán nuevos puestos de control migratorio, recursos, personal, e intercambio de información. The Gateway Bridge between Matamoros and Brownsville has been closed due to a protest. U.S. gov. employees have been instructed to avoid the area until further notice. ???????? citizens should avoid the area, monitor media for updates, and notify friends and family of their safety. Se determina que los venezolanos ahora harán su trámite de ingreso a Estados Unidos desde su país y no deberán viajar a México, esto con la finalidad de reducir la carga migratoria en la frontera. Quienes obtengan la aprobación, viajarán vía aérea directamente a un puerto de ingreso interno y una vez en Estados Unidos serán elegibles para solicitar autorización para trabajar. Entre las condiciones para que ingresen a Estados Unidos, los venezolanos deberán contar con un patrocinador de respaldo financiero, pasar los filtros de evaluación biométricos de seguridad nacional, estar vacunados, quedando fuera todos aquellos que hallan cruzado ilegalmente después de esta fecha. ​ Con información de Javier Hernández SJHN",https://www.milenio.com/internacional/migrantes-venezolanos-bloquean-puente-internacional-matamoros
2022-10-14 11:27,Said Betanzos,México,Milenio,Migrantes venezolanos regresan de Estados Unidos a México por frontera de Tijuana,"Un grupo de al menos 80 migrantes venezolanos regresaron a México por la frontera de Tijuana . El regreso es parte del nuevo programa de Estados Unidos que les permitirá ingresar legalmente a ese país. Las personas fueron devueltas por la garita El Chaparral, que está cerrada al cruce fronterizo desde hace más de dos años. Eran mujeres y hombres que, por su propia voluntad, se dirigieron a tres albergues de Tijuana, confirmaron autoridades del Instituto Nacional del Migración ( INM ). Los migrantes originarios de Venezuela ingresaron a México alrededor de las 20:00 horas, tiempo local. Se prevé que hoy continúe el retorno , aunque no hay horarios programados para ello. Estados Unidos indicó a los migrantes venezolanos irregulares que deben quedarse donde están y eviten cruzar la frontera con México. Lo anterior, con la finalidad de poder optar al nuevo programa que permite entrar legalmente por avión a 24 mil personas de esta nacionalidad, de acuerdo con un alto cargo estadunidense.  El gobierno del presidente Joe Biden anunció el miércoles que acepta la entrada de hasta 24 mil migrantes venezolanos por avión, pero expulsará a aquellos que entren ilegalmente por la frontera con México, como parte de un acuerdo con este país latinoamericano. Con información de AFP .  ROA",https://www.milenio.com/estados/migrantes-venezolanos-regresan-mexico-frontera-tijuana
2022-10-14 01:09,Jaime Zambrano,México,Milenio,Recibe México a migrantes venezolanos,"Los migrantes venezolanos que sean devueltos por Estados Unidos luego de que sean detenidos tras cruzar la frontera de manera ilegal, ya sea a pie o nadando, serán recibidos, por un tiempo, en territorio mexicano. Desde el pasado 12 de octubre, los venezolanos que atraviesen la frontera entre México y Estados Unidos de manera ilegal y sean detenidos, serán expulsados a México. El gobierno norteamericano tomó la medida ante las inexistentes relaciones con el gobierno venezolano. Miles de venezolanos están abandonado su país tratando de escapar de los problemas económicos que se presentan en su país. Estados Unidos se coloca como su primera opción; sin embargo, México aparece como una segunda alternativa. Con la medida acordada con el gobierno que encabeza el presidente de México, Andrés Manuel López Obrador, Estados Unidos busca mitigar la crisis migratoria en su frontera sur donde cada vez es mayor el flujo de personas que buscan cumplir el llamado “sueño americano”. De acuerdo con el Departamento de Seguridad Nacional estadounidense (DHS por sus siglas en inglés), un total de 33 mil venezolanos llegaron a la frontera en el mes de septiembre. Al menos, durante el año fiscal de 2022, se registró un aumento de casi 300 por ciento de migrantes de origen venezolano. El gobierno de México dio a conocer que acordó con Estados Unidos un plan fronterizo que permitirá el acceso a su territorio de 24 mil migrantes venezolanos por vía aérea y ofrecerá visas de trabajo temporales a extranjeros provenientes de distintas naciones. Como parte del acuerdo, México permitirá que los venezolanos expulsados ingresen temporalmente a través de la frontera norte por razones humanitarias, bajo el Título 42, un programa que permite a los agentes fronterizos estadounidenses enviar a México a migrantes. En el pasado mes septiembre, los migrantes venezolanos se colocaron en la cuarta posición de las nacionalidades que solicitan refugio en México, con un total de ocho mil 665 registros. En primer lugar se colocó Honduras, Cuba y Haití. Por ahora, se presentan dudas en torno a si el programa le dará resultados a Estados Unidos y podrá desalentar a los migrantes venezolanos que atraviesan la frontera de forma ilegal. Todo indica que, a pesar de las restricciones, los migrantes seguirán intentando llegar a Estados Unidos y la opción de ser devueltos a México no suena mal. jaime.zambrano@milenio.com",https://www.milenio.com/opinion/jaime-zambrano/desde-el-biopoder/recibe-mexico-a-migrantes-venezolanos
2022-10-13 21:27,Jannet López Ponce,México,Milenio,EU pide a migrantes venezolanos que no crucen la frontera con México,"Los migrantes venezolanos irregulares deben quedarse donde están y evitar cruzar la frontera de México con Estados Unidos para poder optar al nuevo programa que permite entrar legalmente por avión a 24 mil personas de esta nacionalidad, dijo este jueves un alto cargo estadunidense. El gobierno del presidente Joe Biden anunció el miércoles que acepta la entrada de hasta 24 mil migrantes venezolanos por avión, pero expulsará a aquellos que entren ilegalmente por la frontera con México, como parte de un acuerdo con este país latinoamericano. Para entrar legalmente, el migrante necesita, entre otras cosas, a un patrocinador en Estados Unidos que le brinde respaldo financiero. No podrán optar a esta vía legal quienes hayan sido expulsados de Estados Unidos, ingresado de forma irregular a México o Panamá después de la fecha del anuncio o cruzado sin autorización por zonas entre los puertos de entrada. Y si están en México no tienen necesidad de ir a la frontera, que ""es una zona muy peligrosa"" , porque pueden acceder al nuevo proceso desde cualquier lugar del interior del país. Más de 180 mil migrantes irregulares venezolanos fueron detenidos en el año fiscal (del 1 de octubre al 30 de septiembre) que acaba de terminar, lo que equivale a casi el 11 por ciento de todas las detenciones de este tipo en la frontera.  El gobierno de Estados Unidos reiteró que cualquier migrante venezolano que intente ingresar al país será regresado a México, por lo que les pidió no arriesgarse y solicitar su registro al nuevo programa con el que se le permitirá el ingreso legal a 24 mil, pero exclusivamente por avión. A través de un comunicado de la Embajada de Estados Unidos, se les pidió a los venezolanos migrantes que “no vengan a la frontera con Estados Unidos porque serán regresados a México. No se les permitirá ingresar”. Recordaron que ya está en funcionamiento el nuevo programa lanzado esta semana, en el que ofrecen ingresos legales a 24 mil venezolanas y venezolanos por avión, que hagan una petición formal y demuestren que tienen apoyo de una persona que reside en Estados Unidos, que comprueben que no tienen antecedentes penales ni fueron expulsados en los últimos años. Por lo que les recomiendan hacer la solicitud por internet pues “ésa es la única manera de entrar” a Estados Unidos sin riesgos.    Esta semana se lanzó este programa con el objetivo de regular el ingreso masivo de migrantes de Venezuela hacia Estados Unidos y con el ofrecimiento de oportunidades laborales mediante un proceso legal.  dr ",https://www.milenio.com/internacional/estados-unidos/eu-pide-migrantes-venezuela-crucen-frontera
2022-10-12 21:39,AFP,México,Milenio,EU aceptará a 24 mil migrantes venezolanos; expulsará a México a los que entren ilegalmente,"Estados Unidos acepta la entrada de 24 mil migrantes venezolanos por avión, mediante una vía legal similar a la aplicada a los ucranianos , y expulsará a aquellos que entren ilegalmente por su frontera sur, informó este miércoles el Departamento de Seguridad Nacional (DHS). El plan ""para reducir la migración irregular de venezolanos"" incluye ""un nuevo proceso para traer de manera legal y segura a hasta 24 mil"", que serán autorizados ""caso por caso"" a viajar por vía aérea, pero aquellos que ""intenten entrar ilegalmente a Estados Unidos serán devueltos"", señala el DHS en un comunicado. dr ",https://www.milenio.com/internacional/estados-unidos/eu-aceptara-24-mil-migrantes-venezolanos-expulsara-mexico
2022-09-20 09:43,Editorial Milenio,México,Milenio,Policía de EU investiga el traslado de 48 migrantes venezolanos en aviones privados,"Por violaciones a la ley, el gobernador de Florida, Ron DeSantis, está siendo investigado por la policía de un condado de Texas por el traslado de 48 migrantes venezolanos en aviones privados, desde San Antonio a Martha's Vineyard la semana pasada. El jefe de policía del condado Bexar, Javier Salazar, un demócrata electo, calificó los vuelos que partieron de su ciudad como una manipulación política. Pero señaló que hasta el momento los investigadores únicamente han hablado con los abogados que representan a algunos de los migrantes y no identificó a ningún posible sospechoso que pueda enfrentar cargos. Tampoco mencionó a DeSantis en una conferencia de prensa que pareció representar la primera ocasión en que un funcionario policial dijo que investigaría los vuelos. La oficina de DeSantis respondió con un comunicado en el que señaló que a los migrantes se les presentaron más opciones para arribar a Massachusetts. Los migrantes venezolanos que fueron enviados vía aérea el miércoles a la acaudalada isla de Massachusetts desde San Antonio señalaron que se les comentó que irían a Boston. Julio Henriquez, un abogado que se reunió con varios de los migrantes, dijo que ""no tenían idea de a dónde iban o dónde estaban"". Señaló que una mujer latina se acercó a los migrantes en un albergue administrado por la ciudad en San Antonio y los hospedó en un hotel cercano, a donde a diario les llevaba alimentos y tarjetas de regalo. Les prometió empleos y vivienda durante tres meses en Washington, Nueva York, Filadelfia y Boston, según Henriquez. Salazar dijo que ""se aprovecharon"" de los migrantes y que fueron ""engañados"". Algunos demócratas han pedido al Departamento de Justicia que investigue los vuelos , entre ellos el gobernador de California Gavin Newsom y el representante federal Joaquín Castro, cuyo distrito incluye a San Antonio. Sin embargo, una investigación federal podría resultar complicada. No está claro si alguien abordó los autobuses o aviones en contra de su voluntad, o que se hayan violado sus derechos civiles. Los derechos de los solicitantes de asilo que llegan a Estados Unidos también son limitados debido a que no son ciudadanos estadunidenses. Sin embargo, la Constitución los protege de la discriminación por raza o nacionalidad o de trato indebido por parte del gobierno. LG",https://www.milenio.com/internacional/eu-investiga-traslado-de-48-migrantes-venezolanos-en-aviones-privados
2022-09-07 12:34,Jesús Alberto García,México,Milenio,Migrantes venezolanos piden ayuda humanitaria en Tamaulipas para llegar a EU,"Familias completas de migrantes venezolanos se encuentran en los cruceros de avenidas principales de Tampico , niños, adolescentes y adultos que buscan recursos para l legar a Estados Unidos. Rosanyuli Villanueva carga a un bebé en una pechera mientras sostiene un cartel que dice: “Somos migrantes venezolanos , ayúdenos a llegar a nuestro destino"". La mujer de 29 años es madre de cinco niños, dos de ellos mellizos, así que junto a su esposo trata de cumplir su sueño, pero antes de eso, piden dinero en Tampico , en el sur de Tamaulipas , para poder comer. Sus maletas están en las bases de los postes de semáforos o de teléfono, amontonadas y cuando se cansan ahí aprovechen para tratar de recobrar energías. Algunos migrantes de Venezuela , que caminan en grupo, se trasladaron hacia la Central Camionera de Tampico y otro grupo llegó por el Puente Tampico para sumarse a los migrantes que comenzaron a llegar en gran número ayer por la tarde.",https://www.milenio.com/politica/comunidad/migrantes-venezolanos-piden-recursos-tamaulipas-llegar-eu
